TOA5,CR300Series_403,CR300,27029,CR300-RF407.Std.10.03,CPU:CR300_sapflow.CR300,8254,Table1,,,,,,
TIMESTAMP,RECORD,BattV_Min,id,SDI0,SapFlwTot0,VhOuter0,VhInner0,AlphaOut0,AlphaIn0,BetaOut0,BetaIn0,tMaxTout0,tMaxTin0
TS,RN,Volts,,,literPerHour,heatVelocity,heatVelocity,logTRatio,logTRatio,logTRatio,logTRatio,second,second
,,Min,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
6/17/21 8:30,1048,11.18,403,0,0.016,-1.65,1.8,-0.147,0.159,-0.113,0.164,50.44,45.59
6/17/21 9:00,1049,11.19,403,0,0.468,-0.53,2.65,-0.048,0.235,-0.039,0.23,52.92,43.58
6/17/21 9:30,1050,11.2,403,0,0.627,-0.46,3.29,-0.042,0.291,-0.036,0.288,50.09,43.45
6/17/21 10:00,1051,11.19,403,0,0.756,-0.32,3.72,-0.029,0.329,-0.03,0.331,51.43,41.77
6/17/21 10:30,1052,11.33,403,0,0.811,-0.2,3.84,-0.019,0.34,-0.013,0.345,56.74,43.15
6/17/21 11:00,1053,11.31,403,0,-0.071,-3.23,3.06,-0.287,0.271,-0.221,0.308,52.2,46.38
6/17/21 11:30,1054,11.3,403,0,1.342,0.59,5.39,0.052,0.477,0.032,0.446,47.9,40.86
6/17/21 12:00,1055,11.31,403,0,1.179,0.19,5.08,0.017,0.45,-0.002,0.447,55.09,40.28
6/17/21 12:30,1056,11.32,403,0,0.453,-2.38,4.52,-0.212,0.4,-0.135,0.432,47.7,42.13
6/17/21 13:00,1057,11.3,403,0,1.251,0.03,5.57,0.002,0.493,0,0.488,51.55,39.86
6/17/21 13:30,1058,11.28,403,0,1.249,0.05,5.54,0.005,0.49,0,0.491,51.53,39.17
6/17/21 14:00,1059,11.32,403,0,1.187,-0.09,5.41,-0.009,0.479,-0.01,0.489,52.69,39.92
6/17/21 14:30,1060,11.29,403,0,1.149,-0.11,5.26,-0.011,0.466,-0.008,0.478,54.22,40.49
6/17/21 15:00,1061,11.27,403,0,1.196,0.12,5.23,0.011,0.463,0.006,0.475,53.62,39.78
6/17/21 15:30,1062,11.25,403,0,1.086,-0.16,5.03,-0.015,0.445,-0.012,0.453,53.5,41.3
6/17/21 16:00,1063,11.25,403,0,1.126,0.05,4.99,0.004,0.442,0.004,0.441,53.81,40.38
6/17/21 16:30,1064,11.23,403,0,1.038,-0.02,4.67,-0.002,0.413,-0.004,0.412,53.31,41.1
6/17/21 17:00,1065,11.22,403,0,0.95,-0.15,4.41,-0.014,0.39,-0.013,0.386,52.45,41.57
6/17/21 17:30,1066,11.2,403,0,0.892,-0.16,4.16,-0.015,0.368,-0.019,0.357,51.5,40.78
6/17/21 18:00,1067,11.19,403,0,0.76,-0.36,3.78,-0.033,0.335,-0.027,0.325,52.79,42.06
6/17/21 18:30,1068,11.18,403,0,0.674,-0.29,3.32,-0.027,0.294,-0.025,0.28,52.38,41.65
6/17/21 19:00,1069,11.18,403,0,0.512,-0.37,2.68,-0.034,0.237,-0.028,0.227,51.3,42.88
6/17/21 19:30,1070,11.17,403,0,0.368,-0.45,2.12,-0.041,0.187,-0.03,0.184,52.32,42.26
6/17/21 20:00,1071,11.16,403,0,0.223,-0.42,1.44,-0.038,0.127,-0.031,0.123,50.98,42.15
6/17/21 20:30,1072,11.16,403,0,0.014,-0.56,0.65,-0.05,0.057,-0.036,0.059,50.13,42.52
6/17/21 21:00,1073,11.14,403,0,-0.166,-0.62,-0.1,-0.055,-0.009,-0.047,0.005,50.63,41.54
6/17/21 21:30,1074,11.14,403,0,-0.226,-0.61,-0.38,-0.055,-0.034,-0.043,-0.019,50.62,41.13
6/17/21 22:00,1075,11.12,403,0,-0.285,-0.66,-0.59,-0.059,-0.053,-0.049,-0.036,52.01,41.55
6/17/21 22:30,1076,11.12,403,0,-0.289,-0.65,-0.62,-0.059,-0.056,-0.047,-0.039,51.85,41.38
6/17/21 23:00,1077,11.11,403,0,-0.303,-0.63,-0.7,-0.057,-0.063,-0.045,-0.042,51.75,42
6/17/21 23:30,1078,11.1,403,0,-0.318,-0.63,-0.77,-0.057,-0.069,-0.045,-0.05,52.06,41.75
6/18/21 0:00,1079,11.09,403,0,-0.327,-0.63,-0.81,-0.057,-0.072,-0.043,-0.053,51.1,41.86
6/18/21 0:30,1080,11.09,403,0,-0.341,-0.66,-0.84,-0.059,-0.075,-0.047,-0.059,51.94,41.37
6/18/21 1:00,1081,11.08,403,0,-0.35,-0.67,-0.87,-0.06,-0.078,-0.048,-0.058,51.93,42.18
6/18/21 1:30,1082,11.07,403,0,-0.338,-0.61,-0.88,-0.055,-0.079,-0.047,-0.062,52.03,41.71
6/18/21 2:00,1083,11.07,403,0,-0.361,-0.68,-0.91,-0.061,-0.082,-0.051,-0.059,51.87,42.63
6/18/21 2:30,1084,11.05,403,0,-0.354,-0.65,-0.91,-0.059,-0.082,-0.047,-0.062,52.4,42.23
6/18/21 3:00,1085,11.05,403,0,-0.333,-0.58,-0.89,-0.052,-0.079,-0.045,-0.062,52.24,42.33
6/18/21 3:30,1086,11.04,403,0,-0.335,-0.56,-0.92,-0.05,-0.083,-0.041,-0.063,50.87,43
6/18/21 4:00,1087,11.03,403,0,-0.347,-0.64,-0.89,-0.057,-0.079,-0.05,-0.057,52.04,41.57
6/18/21 4:30,1088,11.04,403,0,-0.343,-0.66,-0.85,-0.06,-0.076,-0.048,-0.06,51.79,41.88
6/18/21 5:00,1089,11.02,403,0,-0.295,-0.59,-0.71,-0.053,-0.064,-0.043,-0.049,52.12,43.18
6/18/21 5:30,1090,11.01,403,0,-0.3,-0.61,-0.71,-0.055,-0.064,-0.045,-0.046,51.89,42.79
6/18/21 6:00,1091,11.01,403,0,-0.251,-0.61,-0.49,-0.054,-0.044,-0.043,-0.031,52.88,44.2
6/18/21 6:30,1092,10.99,403,0,-0.133,-0.61,0.04,-0.054,0.003,-0.045,0.014,52.15,42.5
6/18/21 7:00,1093,10.98,403,0,-0.014,-0.57,0.53,-0.051,0.046,-0.044,0.051,53.27,42.96
6/18/21 7:30,1094,10.99,403,0,0.097,-0.5,0.96,-0.046,0.085,-0.038,0.086,54.11,44.61
6/18/21 8:00,1095,10.98,403,0,0.239,-0.61,1.71,-0.055,0.151,-0.047,0.15,54.25,44.35
6/18/21 8:30,1096,10.96,403,0,0.162,-1.42,2.21,-0.126,0.196,-0.098,0.203,50.96,45.14
6/18/21 9:00,1097,10.98,403,0,0.533,-0.47,2.88,-0.042,0.255,-0.036,0.259,54.84,43.7
6/18/21 9:30,1098,10.99,403,0,0.734,-0.08,3.37,-0.008,0.298,-0.009,0.296,51.26,41.91
6/18/21 10:00,1099,10.98,403,0,0.849,-0.22,4.03,-0.02,0.356,-0.017,0.358,53.66,42.93
6/18/21 10:30,1100,11.15,403,0,0.878,-0.22,4.16,-0.021,0.368,-0.028,0.383,56.16,43.55
6/18/21 11:00,1101,11.14,403,0,0.838,0.04,3.71,0.003,0.328,0.002,0.354,65.45,44.65
6/18/21 11:30,1102,11.14,403,0,1.371,0.62,5.49,0.055,0.486,0.033,0.468,47.71,40.81
6/18/21 12:00,1103,11.14,403,0,1.112,-0.23,5.22,-0.022,0.462,-0.023,0.462,54.14,40.96
6/18/21 12:30,1104,11.2,403,0,0.845,-1.18,5.02,-0.106,0.444,-0.078,0.461,50.2,41.11
6/18/21 13:00,1105,11.16,403,0,1.186,-0.2,5.52,-0.018,0.488,-0.013,0.505,51.51,39.15
6/18/21 13:30,1106,11.13,403,0,1.229,-0.17,5.68,-0.016,0.502,-0.013,0.523,52.55,39.52
6/18/21 14:00,1107,11.17,403,0,1.206,-0.16,5.57,-0.015,0.493,-0.014,0.515,54.83,40.02
6/18/21 14:30,1108,11.12,403,0,1.122,-0.33,5.37,-0.03,0.475,-0.021,0.505,54.12,41.1
6/18/21 15:00,1109,11.11,403,0,1.159,-0.19,5.39,-0.018,0.477,-0.011,0.497,52.55,41.67
6/18/21 15:30,1110,11.08,403,0,1.145,-0.04,5.17,-0.004,0.457,-0.002,0.473,54.63,41.05
6/18/21 16:00,1111,11.08,403,0,1.111,-0.07,5.05,-0.007,0.447,-0.007,0.454,52.48,41.35
6/18/21 16:30,1112,11.06,403,0,1.062,-0.14,4.9,-0.014,0.434,-0.009,0.444,53.76,40.59
6/18/21 17:00,1113,11.05,403,0,1.05,0.03,4.67,0.002,0.413,0,0.408,53.62,40.03
6/18/21 17:30,1114,11.02,403,0,0.915,-0.04,4.14,-0.005,0.366,-0.002,0.355,51.33,40.6
6/18/21 18:00,1115,11.01,403,0,0.759,-0.26,3.67,-0.023,0.325,-0.018,0.314,51.51,40.79
6/18/21 18:30,1116,10.99,403,0,0.663,-0.23,3.21,-0.021,0.284,-0.02,0.272,53.57,44.63
6/18/21 19:00,1117,10.97,403,0,0.476,-0.4,2.55,-0.036,0.225,-0.027,0.211,52.18,41.46
6/18/21 19:30,1118,10.96,403,0,0.297,-0.45,1.8,-0.041,0.16,-0.034,0.152,51.94,42.03
6/18/21 20:00,1119,10.94,403,0,0.152,-0.38,1.08,-0.034,0.096,-0.03,0.096,52.84,44.16
6/18/21 20:30,1120,10.93,403,0,-0.077,-0.66,0.34,-0.059,0.03,-0.044,0.038,52.23,42.88
6/18/21 21:00,1121,10.92,403,0,-0.146,-0.56,-0.07,-0.05,-0.007,-0.041,0.003,50.9,43.44
6/18/21 21:30,1122,10.9,403,0,-0.213,-0.58,-0.35,-0.053,-0.032,-0.044,-0.023,50.99,43.13
6/18/21 22:00,1123,10.89,403,0,-0.247,-0.61,-0.47,-0.055,-0.043,-0.048,-0.036,53.6,43.85
6/18/21 22:30,1124,10.86,403,0,-0.294,-0.67,-0.62,-0.06,-0.056,-0.048,-0.039,53.17,41.64
6/18/21 23:00,1125,10.86,403,0,-0.273,-0.61,-0.59,-0.055,-0.053,-0.043,-0.036,51.85,41.95
6/18/21 23:30,1126,10.85,403,0,-0.257,-0.54,-0.59,-0.048,-0.053,-0.039,-0.036,54.27,43.8
6/19/21 0:00,1127,10.84,403,0,-0.28,-0.6,-0.63,-0.054,-0.057,-0.04,-0.039,52.15,43.06
6/19/21 0:30,1128,10.8,403,0,-0.257,-0.54,-0.59,-0.049,-0.053,-0.037,-0.042,52.6,42.69
6/19/21 1:00,1129,10.8,403,0,-0.271,-0.63,-0.56,-0.057,-0.05,-0.044,-0.036,51.4,41.9
6/19/21 1:30,1130,10.77,403,0,-0.269,-0.61,-0.57,-0.055,-0.051,-0.048,-0.034,53.46,45.19
6/19/21 2:00,1131,10.75,403,0,-0.211,-0.43,-0.5,-0.039,-0.046,-0.029,-0.028,51.84,41.67
6/19/21 2:30,1132,10.72,403,0,-0.242,-0.6,-0.46,-0.054,-0.042,-0.041,-0.031,52.56,43.06
6/19/21 3:00,1133,10.73,403,0,-0.237,-0.53,-0.51,-0.048,-0.046,-0.037,-0.035,50.92,45.25
6/19/21 3:30,1134,10.68,403,0,-0.274,-0.64,-0.56,-0.058,-0.05,-0.042,-0.038,52.26,42.34
6/19/21 4:00,1135,10.66,403,0,-0.237,-0.52,-0.52,-0.047,-0.047,-0.035,-0.036,51,44.11
6/19/21 4:30,1136,10.62,403,0,-0.244,-0.54,-0.53,-0.048,-0.047,-0.041,-0.029,52.29,41.82
6/19/21 5:00,1137,10.6,403,0,-0.226,-0.54,-0.45,-0.048,-0.041,-0.041,-0.026,50.39,43.5
6/19/21 5:30,1138,10.54,403,0,-0.23,-0.55,-0.46,-0.05,-0.041,-0.042,-0.03,50.9,41.81
6/19/21 6:00,1139,10.51,403,0,-0.156,-0.52,-0.16,-0.047,-0.015,-0.042,-0.007,51.21,42.78
6/19/21 6:30,1140,10.41,403,0,-0.061,-0.56,0.31,-0.05,0.027,-0.043,0.028,52.23,43.14
6/19/21 7:00,1141,10.35,403,0,0.056,-0.44,0.71,-0.04,0.063,-0.033,0.064,52.19,43.25
6/19/21 7:30,1142,10.23,403,0,0.188,-0.41,1.27,-0.037,0.112,-0.036,0.108,52.7,43.35
6/19/21 8:00,1143,10.18,403,0,0.358,-0.33,1.95,-0.03,0.173,-0.026,0.158,53.03,43.28
6/19/21 8:30,1144,10.13,403,0,0.183,-1.55,2.44,-0.138,0.216,-0.109,0.22,50.91,45.9
6/19/21 9:00,1145,10.12,403,0,0.62,-0.53,3.33,-0.047,0.295,-0.04,0.287,52.85,42.95
6/19/21 9:30,1146,10.12,403,0,0.891,-0.03,4.02,-0.003,0.356,-0.003,0.347,51.37,42.03
6/19/21 10:00,1147,10.15,403,0,0.977,0.07,4.3,0.006,0.381,0.006,0.367,54.6,41.58
6/19/21 10:30,1148,10.5,403,0,0.912,-0.3,4.4,-0.027,0.39,-0.021,0.399,55.19,42.68
6/19/21 11:00,1149,10.33,403,0,0.932,-0.1,4.28,-0.009,0.379,-0.014,0.362,50.59,41.91
6/19/21 11:30,1150,10.23,403,0,0.762,-0.19,3.61,-0.018,0.319,-0.014,0.306,51.51,43.64
6/19/21 12:00,1151,10.1,403,0,0.638,-0.31,3.18,-0.028,0.282,-0.024,0.265,52.32,42.98
6/19/21 12:30,1152,10.02,403,0,0.66,-0.29,3.26,-0.026,0.289,-0.026,0.283,54.17,44.67
6/19/21 13:00,1153,9.95,403,0,0.756,-0.13,3.52,-0.013,0.312,-0.012,0.304,54.42,42.88
6/19/21 13:30,1154,10.05,403,0,0.894,-0.12,4.13,-0.011,0.366,-0.011,0.378,54.06,42.77
6/19/21 14:00,1155,10.07,403,0,1.006,-0.37,4.89,-0.034,0.433,-0.032,0.449,55.5,40.43
6/19/21 14:30,1156,10.06,403,0,1.164,-0.12,5.34,-0.012,0.473,-0.009,0.503,53.76,39.51
6/19/21 15:00,1157,10.02,403,0,1.283,0.11,5.63,0.01,0.498,0.003,0.535,51.04,39.25
6/19/21 15:30,1158,9.93,403,0,1.166,0,5.22,0,0.462,0,0.448,51.29,40.98
6/19/21 16:00,1159,9.88,403,0,1.134,-0.07,5.15,-0.007,0.456,-0.006,0.469,52.42,40.73
6/19/21 16:30,1160,9.84,403,0,1.121,-0.03,5.05,-0.003,0.447,-0.003,0.454,53.23,41.85
6/20/21 12:00,1161,9.48,403,0,1.083,0.19,4.65,0.017,0.411,0.01,0.415,58.45,41.34
6/20/21 12:30,1162,9.61,403,0,0.894,-0.78,4.82,-0.07,0.427,-0.051,0.452,50.69,43.24
6/20/21 13:00,1163,9.5,403,0,1.418,0.45,5.88,0.039,0.52,0.018,0.519,50.98,40.82
6/20/21 14:00,1164,9.44,403,0,1.282,-0.03,5.77,-0.003,0.511,-0.003,0.534,56.68,39.27
